Task Code,Task Description,Status,WBS,Building,Area,Level,Room,Phase,Subcontractor,Trade,Responsible Person,Bid Package,Planned Start,Planned Finish,Actual Start,Actual Finish,Early Start,Early Finish,Late Start,Late Finish,Remaining Duration (hrs),Planned Duration (hrs),Physical % Complete
ZX-21745,IMPACT - SECAI MEP PIPES AND DUCTWORK - Duct Shaft - 2F-SUE-FAB126401,Active,Duct Shaft - 2F -SUE-FAB126401,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-13 08:00,2025-11-26 17:00,80,120,0
ZX-21755,IMPACT - SECAI DEMO DRYWALL - Duct Shaft - 2F-SUE-FAB126401,Active,Duct Shaft - 2F -SUE-FAB126401,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-13 08:00,2025-11-26 17:00,80,120,0
ZX-21765,IMPACT- SECAI MEP SCAFFOLD - Clean Vestibule #19 - 2F-FAB126402,Active,Clean Vestibule 19 - 2F -SUE-FAB126402,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-20 08:00,2025-12-03 17:00,80,120,0
ZX-21775,IMPACT - SECAI MEP WORK- Electrical RM - 3F-SUW-FAB130402,Complete,Electrical Rm - 3F -SUW-FAB130402,,,,,,,,,,2025-09-01 08:00,2025-09-19 17:00,2025-09-01 08:00,2025-11-03 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 17:00,2025-12-05 17:00,0,120,100
ZX-21785,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 1F-SUE-FAB116413,Active,Duct Shaft - 1F -SUE-FAB116413,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-21 08:00,2025-12-04 17:00,80,120,0
ZX-21795,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 1F-SUE-FAB116518,Active,Duct Shaft - 1F -SUE-FAB116518,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-24 08:00,2025-12-05 17:00,80,120,0
ZX-21805,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 2F-SUW-FAB120312,Active,Duct Shaft - 2F -SUW-FAB120312,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-20 08:00,2025-12-03 17:00,80,120,0
ZX-21815,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 2F-SUW-FAB120403,Active,Duct Shaft - 2F -SUW-FAB120403,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-24 08:00,2025-12-05 17:00,80,120,0
ZX-21825,IMPACT - SECAI SCAFFLOD IN THE AREA - Duct Shaft - 2F-SUW-FAB120512,Active,Duct Shaft - 2F -SUW-FAB120512,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-24 08:00,2025-12-05 17:00,80,120,0
ZX-21835,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 2F-SUE-FAB126301,Active,Duct Shaft - 2F -SUE-FAB126301,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-24 08:00,2025-12-05 17:00,80,120,0
ZX-21845,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 2F-SUE-FAB126403,Active,Duct Shaft - 2F -SUE-FAB126403,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-20 08:00,2025-12-03 17:00,80,120,0
ZX-21855,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 2F-SUE-FAB126510,Active,Duct Shaft - 2F -SUE-FAB126510,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-21 08:00,2025-12-04 17:00,80,120,0
ZX-21865,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 2F-SUE-FAB126507,Active,Duct Shaft - 2F -SUE-FAB126507,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-21 08:00,2025-12-04 17:00,80,120,0
ZX-21875,SECAI - MEP SCAFFOLD IN THE AREA - Duct Shaft - 3F-SUE-FAB136105,Active,Duct Shaft - 3F -SUE-FAB136105,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-20 08:00,2025-12-03 17:00,80,120,0
ZX-21885,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 3F-SUE-FAB136201,Active,Duct Shaft - 3F -SUE-FAB136201,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-18 08:00,2025-12-01 17:00,80,120,0
ZX-21895,IMPACT- SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 3F-SUE-FAB136401,Active,Duct Shaft - 3F -SUE-FAB136401,,,,,,,,,,2025-11-07 08:00,2025-11-27 17:00,2025-08-18 08:00,,2025-11-21 08:00,2025-12-11 17:00,2025-11-17 08:00,2025-12-05 17:00,120,120,0
ZX-21905,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 3F-SUE-FAB136405,Active,Duct Shaft - 3F -SUE-FAB136405,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-24 08:00,2025-12-05 17:00,80,120,0
ZX-21915,IMPACT- SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - 3F-SUE-FAB136507,Active,Duct Shaft - 3F -SUE-FAB136507,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-20 08:00,2025-12-03 17:00,80,120,0
ZX-21925,IMPACT - SECAI MEP SCAFFOLD IN THE AREA - Duct Shaft - L4 - SUW-FAB140102,Active,Duct Shaft - 4F -SUW-FAB140102,,,,,,,,,,2025-10-01 08:00,2025-10-21 17:00,2025-10-01 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-19 08:00,2025-12-02 17:00,80,120,0
CN.SWA4.7610,IMPACT - SECAI MODIFIED SCAFFOLD FOR GRADE WORK - GDA WP IMPACTED - N30-31 TRESTLE B INFILL,Active,CONSTRUCTION,,SUWN-5 - 30-33,EXTERIOR SKIN,,CONSTRUCTION,KOVACH,INSULATED METAL PANELS,,,2025-10-27 07:00,2025-11-03 17:00,2025-10-24 07:00,,2025-11-21 07:00,2025-12-01 17:00,2025-11-04 07:00,2025-11-10 17:00,50,60,0
CN.SWB5.11170,IMPACT - FIRE SPRINKLER ELEVATION BUST - SECAI - NW- BREEZEWAY,Not Started,SEA - 5,East Support Building,NORTH WEST PENTHOUSE,EXTERIOR SKIN,,CONSTRUCTION,KOVACH,INSULATED METAL PANELS,SEAN MONK,,2025-11-23 07:00,2025-11-29 17:00,,,2025-11-23 07:00,2025-11-29 17:00,2025-11-19 07:00,2025-11-23 17:00,50,50,0
FAB130117A-04,INSTALL DOOR & HARDWARE - FAB130117A,Not Started,FA Lab - 3F -SUW-FAB130117,,,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,,2025-11-21 08:00,2025-11-27 17:00,2025-11-25 08:00,2025-12-01 17:00,40,40,0
FAB130117A-4,PAINT & PROTEC DOORS & FRAMES - FAB130117A,Not Started,FA Lab - 3F -SUW-FAB130117,,,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,,2026-02-16 08:00,2026-02-19 17:00,2025-12-02 08:00,2025-12-05 17:00,32,32,0
FAB132102C-05,PAINT & PROTECT DOORS & FRAMES- FAB132102C,Not Started,TQR LAB - 3F -FIZ-FAB132102,,,,,,,,,,2026-02-16 08:00,2026-02-19 17:00,,,2026-02-16 08:00,2026-02-19 17:00,2025-12-02 08:00,2025-12-05 17:00,32,32,0
FAB110111A-100,INSTALL DOOR HARDWARE - FAB110111A,Not Started,Exit Passageway 1 - 1F -SUW-FAB110111,,,,,,,,,,2025-11-21 08:00,2025-11-26 17:00,,,2025-11-21 08:00,2025-11-26 17:00,2025-12-02 08:00,2025-12-05 17:00,32,32,0
FAB110507A-04,DOOR INSTALL - FAB110507A,Complete,Elevator Hall 5 - 1F -SUW-FAB110507,,,,,,,,,,2025-08-19 08:00,2025-08-19 17:00,2025-08-19 08:00,2025-08-19 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-25 10:00,2025-11-25 10:00,0,8,100
FAB110507A-04A,INSTALL DOOR & HARDWARE - FAB110507A,Active,Elevator Hall 5 - 1F -SUW-FAB110507,,,,,,,,,,2025-11-05 08:00,2025-11-11 17:00,2025-11-05 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-25 10:00,2025-12-02 10:00,40,40,0
FAB1-ST22D-03,INSTALL DOOR FRAME - FAB1-ST22D,Complete,Stair 22 - 4F - SUE-FAB1-ST22,,,,,,,,,,2025-10-22 08:00,2025-10-22 17:00,2025-10-22 08:00,2025-10-22 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-25 10:00,2025-11-25 10:00,0,8,100
FAB1-ST22D-04,INSTALL DOOR & HARDWARE - FAB1-ST22D,Not Started,Stair 22 - 4F - SUE-FAB1-ST22,,,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,,2025-11-21 08:00,2025-11-27 17:00,2025-11-25 10:00,2025-12-02 10:00,40,40,0
FAB1-ST22D-05,PAINT & PROTECT DOORS & FRAMES -  FAB1-ST22D,Not Started,Stair 22 - 4F - SUE-FAB1-ST22,,,,,,,,,,2026-02-16 08:00,2026-02-19 15:00,,,2026-02-16 08:00,2026-02-19 15:00,2025-12-02 10:00,2025-12-05 17:00,30,30,0
FAB120303D-21,FRAME HANDED OVER TO SECAI ON 08/15 - FAB120303D,Complete,Air Lock 3 - 2F -SUW-FAB120303,,,,,,,,,,2025-08-15 08:00,2025-08-15 17:00,2025-08-15 08:00,2025-08-15 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-25 10:00,2025-11-25 10:00,0,8,100
FAB1-MS.PAINT,DOOR PAINT PENDING BUILDING CONDITION AND SECAI DIRECTION,Active,Remobilization and Out-of-Sequence Completion List - DD07-10-2025,,,,,,,,,,2025-10-27 08:00,2026-01-30 17:00,2025-10-27 08:00,,2025-11-21 08:00,2026-02-13 17:00,2025-06-13 08:00,2025-09-05 17:00,488,560,0
STAIR.3070,IMPACT - SECAI TEMP RAMP REMOVAL - MEZZANINE GUARDRAIL STAIR #61 - SUW - 3-L - LEVEL 04G,Active,CONSTRUCTION,,INTERIOR STAIRS,L4 - SUP Roof - FAB Roof,SUW - SUPPORT WEST,CONSTRUCTION,,,,,2025-10-27 07:00,2025-10-31 17:00,2025-10-27 07:00,,2025-11-21 07:00,2025-12-01 17:00,2025-11-11 07:00,2025-11-17 17:00,50,50,0
STAIR.3080,IMPACT - FABRICATION/MATERIAL- RFI 1843 - Roof Ramp Transitions - RAMP #32-B/ #32-L - SUE/SUW - 3 - LEVEL 4,Active,CONSTRUCTION,,INTERIOR STAIRS,L4 - SUP Roof - FAB Roof,SUE - SUPPORT EAST,CONSTRUCTION,,,,,2025-10-23 07:00,2025-10-29 17:00,2025-10-23 07:00,,2025-11-21 07:00,2025-12-01 17:00,2025-11-20 07:00,2025-11-26 17:00,50,50,0
FAB130111A-06,INSTALL DOOR HARDWARE - FAB130111A,Not Started,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,,,2025-11-21 08:00,2025-11-26 17:00,,,2025-11-21 08:00,2025-11-26 17:00,2025-12-02 08:00,2025-12-05 17:00,32,32,0
CN.SWA5..6270,SECAI DRYWALL PATCHING ONGOING - STAIR #50 - 29/L - ALL LEVELS(),Complete,SWA - 5,West Support Building,SUWN-4 - 27-30,INTERIOR STAIR TOWER - STAIR #50 - DE-SCOPED,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,INTERIORS,2025-10-31 07:00,2025-11-04 17:00,2025-10-30 07:00,2025-10-31 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-12-05 07:00,2025-12-05 07:00,0,40,100
FAB130111C-70,IMPACT - SECAI FRAME REINSTALL - FAB130111C,Active,Vestibule 1 - 3F -SUW-FAB130111,,,,,,,,,,2025-07-25 08:00,2025-08-07 17:00,2025-07-25 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 10:00,2025-12-01 10:00,40,80,0
CN.SWA5..6280,IMPACT - SECAI DRYWALL PATCH & FINISH - STAIR #20 - 19/D - ALL LEVELS,Complete,SWA - 5,West Support Building,SUES-1 - 19-16,INTERIOR STAIR TOWER - STAIR #20,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,INTERIORS,2025-10-13 07:00,2025-10-20 17:00,2025-09-16 07:00,2025-11-03 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-29 07:00,2025-11-29 07:00,0,70,100
CN.SWA5..6290,IMPACT - SECAI TOOK OVER FOR SGP PANEL INSTALLS - STAIR #4 - 23/L - ALL LEVELS,Complete,SWA - 5,West Support Building,SUWN-2 - 21-24,INTERIOR STAIR TOWER - STAIR #4 (CLEAN ROOM),,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,INTERIORS,2025-10-02 07:00,2025-10-04 17:00,2025-10-28 07:00,2025-11-11 17:00,2025-11-20 17:00,2025-11-20 17:00,2025-11-17 07:00,2025-11-17 07:00,0,30,100
EJ-0002,Install & Inspect Vertical Expansion Joint K/1 - Thermohygrostat Rm - 2F-FAB120104,Not Started,Thermohygrostat Rm - 2F -FIZ-FAB120104,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0001,IMPACT - SECAI Electrical Panel and cable tray impeading VEJ instal - Thermohygrostat Rm - 2F-FAB120104,Active,Thermohygrostat Rm - 2F -FIZ-FAB120104,,,,,,,,,,2025-10-16 08:00,2025-10-22 17:00,2025-10-16 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-17 08:00,2025-11-21 17:00,40,40,0
EJ-0004,Install & Inspection Vertical Expansion Joint (Emseal) D/6 - Duct Shaft - 2F-SUE-FAB126105,Not Started,Duct Shaft - 2F -SUE-FAB126105,,,,,,,,,,2025-12-05 08:00,2025-12-11 17:00,,,2025-12-05 08:00,2025-12-11 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0003,IMPACT - IOCC 1548 (Scaffold) to be approved by SECAI - Duct Shaft - 2F-SUE-FAB126105,Active,Duct Shaft - 2F -SUE-FAB126105,,,,,,,,,,2025-08-14 08:00,2025-09-03 17:00,2025-08-14 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-17 08:00,2025-11-28 17:00,80,120,0
EJ-0006,Horizontal/Floor Expansion Joint D/25 - Clean Vestibule #19 - 2F-FAB126402,Not Started,Clean Vestibule 19 - 2F -SUE-FAB126402,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0005,IMPACT - SECAI MEP SCAFFOLD IN THE AREA- Clean Vestibule #19 - 2F-FAB126402,Active,Clean Vestibule 19 - 2F -SUE-FAB126402,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-17 08:00,2025-11-21 17:00,40,40,0
EJ-0008,Horizontal Joint Aluminium cover installation K/23 - Clean Vestibule #04 - 2F-FAB120402,Not Started,Clean Vestibule 4 - 2F -SUW-FAB120402,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0007,IMPACT - SECAI CRC coating pending to be finished- Clean Vestibule #04 - 2F-FAB120402,Active,Clean Vestibule 4 - 2F -SUW-FAB120402,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0010,Horizontal Joint Aluminium cover installation D/13 - Clean Vestibule #21 - 2F-FAB126201,Not Started,Clean Vestibule 21 - 2F -SUE-FAB126201,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0009,IMPACT - SECAI CRC coating pending to be finished- Clean Vestibule #21 - 2F-FAB126201,Active,Clean Vestibule 21 - 2F -SUE-FAB126201,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0012,Horizontal Joint Aluminium cover installation D/25 - Clean Vestibule #19 - 2F-FAB126402,Not Started,Clean Vestibule 19 - 2F -SUE-FAB126402,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0011,IMPACT - SECAI CRC coating pending to be finished - Clean Vestibule #19 - 2F-FAB126402,Active,Clean Vestibule 19 - 2F -SUE-FAB126402,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0014,Horizontal Joint Aluminium cover installation D/27-28 - T/L Maint. Rm 23 - 2F-SUE-FAB126501,Not Started,T/L Maint. Rm 23 - 2F -SUE-FAB126501,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0013,IMPACT - SECAI CRC coating pending to be finished - T/L Maint. Rm 23 - 2F-SUE-FAB126501,Active,T/L Maint. Rm 23 - 2F -SUE-FAB126501,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0016,Horizontal Joint Aluminium cover installation D/28.8 - PR Lifter Vestibule - 2F-FAB126511,Not Started,PR Lifter Vestibule - 2F -SUE-FAB126511,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0015,IMPACT - SECAI CRC coating pending to be finished - PR Lifter Vestibule - 2F-FAB126511,Active,PR Lifter Vestibule - 2F -SUE-FAB126511,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0018,Aluminium cover installation D/30-30.5 - PR Lifter Rm - 3F-SUE-FAB126509,Not Started,PR Lifter Rm - 2F -SUE-FAB126509,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0017,IMPACT - SECAI CRC coating pending to be finished - PR Lifter Rm - 3F-SUE-FAB126509,Active,PR Lifter Rm - 2F -SUE-FAB126509,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0021,"Emseal completion at Columns 1-5, 12-13, 17-19, 25-29 & 32-33 - Level 2 - SUE - Line D",Not Started,Level 2 - SUE - Line D,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0020,"IMPACT - SECAI firestopping installation at Columns 1-5, 12-13, 17-19, 25-29 & 32-33 - Level 2 - SUE - Line D",Active,Level 2 - SUE - Line D,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
CN.SWA5..6300,IMPACT - SECAI TOOKOVER FOR EGRESS - STAIR #1 - 5/L - ALL LEVELS,Active,SWA - 5,West Support Building,FIZ 2 / SUWS 5  (GL6-1) - GL J - N - DATA CENTER 1,INTERIOR STAIR TOWER - STAIR #1 - DE-SCOPED,,CONSTRUCTION,,INSULATED METAL PANELS,JAMES LIVELY,INTERIORS,2025-07-28 07:00,2025-07-28 17:00,2025-10-10 07:00,,2025-11-21 07:00,2025-11-26 15:00,2025-10-27 09:00,2025-10-31 17:00,48,10,100
EJ-0023,"Emseal completion at Columns 1-6, 10-11, 17-19, 23-24, 29 & 32-33 - Level 2 - SUW - Line K",Not Started,Level 2 - SUW - Line K,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0022,"IMPACT - SECAI firestopping installation at Columns 1-6, 10-11, 17-19, 23-24, 29 & 32-33 - Level 2 - SUW - Line K",Active,Level 2 - SUW - Line K,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
CN.SWA5..6310,IMPACT - SECAI TOOKOVER FOR EGRESS - STAIR #22 - 6/D - ALL LEVELS[/DAY],Active,CONSTRUCTION,,SUES-5 - 6-1 - FIZ - GL A -E,INTERIOR STAIR TOWER - STAIR #22 - DE-SCOPED,,CONSTRUCTION,,,,,2025-08-16 07:00,2025-08-16 17:00,2025-10-10 07:00,,2025-11-21 07:00,2025-11-26 15:00,2025-10-27 09:00,2025-10-31 17:00,48,10,100
EJ-0025,Vertical Expansion Joint D/6 - Duct Shaft - 3F-SUE-FAB136201,Not Started,Duct Shaft - 3F -SUE-FAB136201,,,,,,,,,,2025-12-05 08:00,2025-12-11 17:00,,,2025-12-05 08:00,2025-12-11 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0024,IMPACT - IOCC 1548 (Scaffold) to be approved by SECAI - Duct Shaft - 3F-SUE-FAB136201,Active,Duct Shaft - 3F -SUE-FAB136201,,,,,,,,,,2025-08-14 08:00,2025-09-03 17:00,2025-08-14 08:00,,2025-11-21 08:00,2025-12-04 17:00,2025-11-17 08:00,2025-11-28 17:00,80,120,0
EJ-0027,Horizontal/Floor Expansion Joint D/18.8-19 - Duct Shaft - 3F-SUE-FAB136401,Not Started,Duct Shaft - 3F -SUE-FAB136401,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0026,IMPACT - SECAI MEP SCAFFOLD IN THE AREA- Duct Shaft - 3F-SUE-FAB136401,Active,Duct Shaft - 3F -SUE-FAB136401,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-16 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0028,Aluminium cover installation K/1-3 - FIZ - 3F-FAB132101,Not Started,FIZ LAB - 3F -FIZ-FAB132101,,,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,,2025-11-21 08:00,2025-11-27 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0029,Aluminium cover installation D/1-3 - Smock Locker @D-F/1-3 - 3F-FAB134106,Not Started,Smock Locker @D-F/1-3 - 3F -FIZ-FAB134106,,,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,,2025-11-21 08:00,2025-11-27 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0030,Vertical Expansion Joint K/32.8 - Vestibule #5 - 3F-SUW-FAB130504,Not Started,Vestibule 5 - 3F -SUW-FAB130504,,,,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,,2025-11-21 08:00,2025-11-27 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0032,"Emseal completion at Columns 1-6, 10-11, 17-19, 23-24, 29 & 32-33 - Level 3 - SUW - Line K",Not Started,Level 3 - SUW - Line K,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0031,"IMPACT - SECAI firestopping installation at Columns 1-6, 10-11, 17-19, 23-24, 29 & 32-33 - Level 3 - SUW - Line K",Active,Level 3 - SUW - Line K,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
EJ-0034,"Emseal completion at Columns 1-5, 12-13, 17-19, 25-29 & 32-33 - Level 3 - SUE - Line D",Not Started,Level 3 - SUE - Line D,,,,,,,,,,2025-11-28 08:00,2025-12-04 17:00,,,2025-11-28 08:00,2025-12-04 17:00,2025-12-01 08:00,2025-12-05 17:00,40,40,0
EJ-0033,"IMPACT - SECAI firestopping installation at Columns 1-5, 12-13, 17-19, 25-29 & 32-33 - Level 3 - SUE - Line D",Active,Level 3 - SUE - Line D,,,,,,,,,,2025-10-06 08:00,2025-10-10 17:00,2025-10-06 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
CN.SWB3.7141,IMPACT - SECAI MEP WATER INTRUSION - ALL AIRLOCKS - SUE,Active,CONSTRUCTION,,SUWS-2 - 15-12,L4 - SUP Roof - FAB Roof,SUE - SUPPORT EAST,CONSTRUCTION,,Roofing,,SOMD / Roofing / Waterproofing,2025-01-13 07:00,2025-01-31 17:00,2025-10-27 07:00,,2025-11-21 07:00,2025-11-26 17:00,2025-10-10 07:00,2025-10-15 17:00,40,150,0
FAB130402E-70,IMPACT - SECAI TEMP DOOR & DRYWALL REMOVAL - HEADER/GOAL POST INSTALL - PATRIOT - FAB130402E - M/19,Active,Electrical Rm - 3F -SUW-FAB130402,,INTERIOR STAIRS,L3 / Waffle Slab Level,,,PATRIOT,,,,2025-10-29 08:00,2025-11-04 17:00,2025-10-29 08:00,,2025-11-21 08:00,2025-11-27 17:00,2025-11-25 08:00,2025-12-01 17:00,40,40,0
FAB136504C-70,IMPACT - SECAI DRYWALL REMOVAL - HEADER/GOAL POST INSTALL - PATRIOT - FAB136504C - C/32,Not Started,Elevator Hall 18 - 3F -SUE-FAB136504,,INTERIOR STAIRS,L3 / Waffle Slab Level,,,,,,,2025-11-21 08:00,2025-11-27 17:00,,,2025-11-21 08:00,2025-11-27 17:00,2025-11-24 08:00,2025-11-28 17:00,40,40,0
