Task Code,Task Description,Status,Planned Start,Planned Finish,Actual Start,Actual Finish
ZX-16570,IMPACT - Complete Drywall & Inspect - Elvator Mech Rm-1F-FAB110303 - SECAI DENIAL OF ACCEL COST FOR BERG,Complete,2025-05-05 08:00,2025-05-13 17:00,2025-05-05 08:00,2025-05-27 16:00
ZX-9040,Complete Drywall & Inspect - Elevator #03 - 1F-1FAB-EL3,Complete,2025-05-05 08:00,2025-05-13 17:00,2025-05-05 08:00,2025-05-13 16:00
ZX-9340,Complete Drywall & Inspect - Duct Shaft - 1F-SUW-FAB110206,Complete,2025-08-27 08:00,2025-09-11 17:00,2025-08-15 08:00,2025-10-27 08:00
FAB110122A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110122A,Complete,2025-07-25 08:00,2025-08-04 17:00,2025-07-08 13:00,2025-07-16 17:00
ZX-9760,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - SOUTH PIT - BAKER/DESCOPE,Complete,2025-05-07 13:00,2025-05-16 12:00,2025-05-07 12:00,2025-06-10 12:00
ZX-9880,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Exit Passageway 2-1F-FAB110211 BAKER/DESCOPE,Complete,2025-05-19 13:00,2025-05-19 13:00,2025-05-06 12:00,2025-05-06 12:00
ZX-9910,Complete Drywall & Inspect - Elevator Mech Rm #02 - 1F-FAB110205,Complete,2025-08-11 08:00,2025-08-22 17:00,2025-08-11 08:00,2025-08-15 17:00
ZX-10210,Complete - Drywall & Inspect - Fire Riser Rm - 1F-SUW-FAB110212 - Catchup inspection pending,Complete,2025-08-19 08:00,2025-08-21 11:00,2025-08-12 08:00,2025-08-22 17:00
ZX-10510,Complete Drywall & Inspect - Toilet Corridor-1F-SUW-FAB110213,Complete,2025-09-22 08:00,2025-10-03 17:00,2025-07-18 08:00,2025-07-24 11:00
ZX-9850,Complete Drywall & Inspect - Toilet (M) 2-1F-SUW-FAB110202,Complete,2025-08-04 08:00,2025-08-15 17:00,2025-07-07 08:00,2025-08-05 17:00
FAB110202B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110202B,Complete,2025-08-11 08:00,2025-08-19 17:00,2025-08-11 08:00,2025-08-19 17:00
ZX-17910,IMPACT - MEP - Complete Drywall & Inspect - Toilet (M) 2-1F-SUW-FAB110202,Complete,2025-06-20 08:00,2025-07-03 17:00,2025-05-06 08:00,2025-05-28 16:00
ZX-18980,IMPACT - SECAI REMOVED DRYWALL - Toilet (M) 2-1F-SUW-FAB110202,Complete,2025-06-27 08:00,2025-07-17 17:00,2025-06-27 08:00,2025-07-22 17:00
ZX-10000,Complete Drywall & Inspect - Toilet (W) 2-1F-SUW-FAB110203 NON RATED WALLS,Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-06-19 16:00
FAB110203A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110203A,Complete,2025-08-11 08:00,2025-08-19 17:00,2025-08-11 08:00,2025-08-19 17:00
ZX-17900,IMPACT - MEP - Complete Drywall & Inspect - Toilet (W) 2-1F-SUW-FAB110203,Complete,2025-05-30 08:00,2025-06-12 17:00,2025-05-06 08:00,2025-05-23 16:00
ZX-10300,Complete Drywall & Inspect - Maint Rm 2-1F-SUW-FAB110201,Complete,2025-10-06 08:00,2025-10-07 17:00,2025-10-06 08:00,2025-10-07 17:00
ZX-10600,Complete Drywall & Inspect - Gas Purifier Analyzer Rm-1F-SUW-FAB110207,Complete,2025-07-09 08:00,2025-07-22 17:00,2025-07-03 08:00,2025-07-07 16:00
FAB110207A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110207A,Complete,2025-08-29 08:00,2025-09-01 17:00,2025-08-29 08:00,2025-09-01 17:00
FAB110207B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110207B,Complete,2025-08-29 08:00,2025-09-01 17:00,2025-08-29 08:00,2025-09-01 17:00
ZX-9820,Complete Drywall & Inspect - Gas Purifier Rm-1F-SUW-FAB110204 NON RATED WALLS,Complete,2025-05-07 13:00,2025-05-21 12:00,2025-05-07 12:00,2025-05-14 16:00
ZX-10060,Complete Drywall & Inspect - Duct Shaft Vestibule - 1F-SUW-FAB110109,Complete,2025-08-19 08:00,2025-09-11 12:00,2025-08-11 08:00,2025-08-18 12:00
FAB110109B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110109B DOOR FRAME HANDED OVER TO SECAI,Complete,2025-07-17 13:00,2025-07-18 12:00,2025-07-17 13:00,2025-07-18 12:00
ZX-10360,Complete Drywall & Inspect - Duct Shaft - 1F-SUW-FAB110112,Complete,2025-09-02 08:00,2025-09-17 17:00,2025-08-15 08:00,2025-08-18 17:00
ZX-17500,IMPACT - BERG ALLOCATION - Drywall & Inspect - Duct Shaft - 1F-SUW-FAB110112,Complete,2025-05-13 08:00,2025-05-28 17:00,2025-05-05 08:00,2025-05-27 16:00
ZX-10660,Complete Drywall & Inspect - Duct Shaft Vestibule - 1F-SUW-FAB110108,Complete,2025-05-27 08:00,2025-06-11 17:00,2025-05-27 08:00,2025-06-20 16:00
ZX-18790,IMPACT - AFTER FINISHED THE DRYWALL SECAI MEP MADE HOLES -Duct Shaft Vestibule - 1F-SUW-FAB110108,Complete,2025-05-27 08:00,2025-05-27 17:00,2025-06-23 08:00,2025-06-23 16:00
ZX-9790,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Exit Passageway 1-1F-FAB110111 BAKER/DESCOPE,Complete,2025-05-27 08:00,2025-06-13 17:00,2025-05-22 08:00,2025-05-22 16:00
FAB110111B-03,INSTALL DOOR FRAMES - FAB110111B SECAI REMOVED DURING DRYWALL REMEDIATION WORK,Complete,2025-07-17 08:00,2025-07-25 17:00,2025-06-10 08:00,2025-06-10 16:00
ZX-9970,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Airlock 1-1F-FAB110110 BAKER/DESCOPE,Complete,2025-05-29 08:00,2025-06-06 17:00,2025-05-22 08:00,2025-05-22 16:00
ZX-10270,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Elevator Hall #01 - 1F-FAB110113 BAKER/DESCOPE,Complete,2025-06-10 08:00,2025-06-10 08:00,2025-06-10 08:00,2025-06-10 08:00
FAB110113A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110113A,Complete,2025-07-08 08:00,2025-07-16 17:00,2025-07-08 08:00,2025-07-08 17:00
ZX-10570,Complete Drywall & Inspect - Toilet Corridor-1F-SUW-FAB110116,Complete,2025-06-26 08:00,2025-07-15 17:00,2025-06-10 08:00,2025-07-21 17:00
ZX-18920,IMPACT - SECAI REMOVED DRYWALL - Toilet Corridor-1F-SUW-FAB110116,Complete,2025-06-23 08:00,2025-07-11 17:00,2025-06-23 08:00,2025-07-04 17:00
ZX-10120,Complete Drywall & Inspect - Janitor Rm 1-1F-SUW-FAB110119,Complete,2025-08-19 08:00,2025-08-26 17:00,2025-08-18 08:00,2025-08-27 08:00
FAB110119A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110119A,Complete,2025-08-26 08:00,2025-08-27 17:00,2025-08-26 08:00,2025-08-27 17:00
ZX-10420,Complete Drywall & Inspect - Maint. Rm-1F-SUW-FAB110120,Complete,2025-08-01 08:00,2025-08-11 17:00,2025-08-01 08:00,2025-08-13 17:00
FAB110120A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110120A,Complete,2025-08-12 08:00,2025-08-20 17:00,2025-08-12 08:00,2025-08-20 17:00
ZX-10720,Complete Drywall & Inspect - Duct Shaft - 1F-SUW-FAB110101,Complete,2025-08-12 08:00,2025-08-27 17:00,2025-08-12 08:00,2025-08-26 17:00
ZX-9940,Complete Drywall & Inspect - Toilet (M) 1-1F-SUW-FAB110118 NON RATED WALLS,Complete,2025-06-20 08:00,2025-07-03 17:00,2025-06-13 08:00,2025-06-20 16:00
FAB110118A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110118A,Complete,2025-08-01 08:00,2025-08-11 17:00,2025-08-01 08:00,2025-08-09 17:00
ZX-10240,Complete Drywall & Inspect - Toilet (W) 1-1F-FAB110117,Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-07-18 17:00
FAB110117A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110117A,Complete,2025-08-08 08:00,2025-08-08 17:00,2025-08-08 08:00,2025-08-08 17:00
ZX-18960,IMPACT - SECAI REMOVED DRYWALL - Toilet (W) 1-1F-FAB110117,Complete,2025-06-27 08:00,2025-07-17 17:00,2025-06-27 08:00,2025-07-08 17:00
ZX-10540,Complete Drywall & Inspect - Elevator Mech Rm #01 - 1F-FAB110115,Complete,2025-05-27 08:00,2025-06-02 17:00,2025-05-22 08:00,2025-05-27 16:00
ZX-10030,Complete Drywall & Inspect - Elevator #1B-1F-1FAB-EL1B FRONTS BY MK MARLOW,Complete,2025-06-10 08:00,2025-06-25 17:00,2025-06-10 08:00,2025-07-18 17:00
ZX-17510,IMPACT - DESIGN WALL THCKNESS Drywall & Inspect - Elevator #1B-1F-1FAB-EL1B,Complete,2025-05-07 08:00,2025-05-22 17:00,2025-05-07 08:00,2025-06-10 16:00
ZX-10330,Complete Drywall & Inspect - Elevator #01A - 1F-1FAB-EL1A,Complete,2025-05-05 08:00,2025-05-23 17:00,2025-05-05 08:00,2025-05-30 16:00
ZX-10630,Complete Drywall & Inspect - Elevator Mech Rm #01A - 1F-FAB110102,Complete,2025-06-13 08:00,2025-06-19 17:00,2025-06-13 08:00,2025-06-16 16:00
ZX-10180,Complete Drywall & Inspect-Duct Shaft - 1F-SUW-FAB110103,Complete,2025-08-19 08:00,2025-08-22 17:00,2025-08-07 08:00,2025-08-12 17:00
FAB110103A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110103A,Complete,2025-07-09 08:00,2025-07-17 17:00,2025-07-09 08:00,2025-07-17 17:00
ZX-10480,Complete Drywall & Inspect - Fire Alarm 1-1F-FAB110105,Complete,2025-09-30 08:00,2025-10-08 17:00,2025-06-04 16:00,2025-06-11 17:00
ZX-10780,Complete Drywall & Inspect - IT/Security 1-1F-FAB110109,Complete,2025-09-22 08:00,2025-09-30 17:00,2025-04-11 00:00,2025-04-17 17:00
ZX-10150,Complete Drywall & Inspect - Lab Vestibule - 1F-SUW-FAB112101,Complete,2025-10-13 08:00,2025-10-17 17:00,2025-10-13 08:00,2025-11-04 08:00
ZX-11410,Complete Drywall & Inspect - Janitor Rm-1F-SUW-FAB110214,Complete,2025-10-06 08:00,2025-10-07 17:00,2025-10-06 08:00,2025-10-07 17:00
FAB110214A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110214A,Complete,2025-10-03 08:00,2025-10-06 17:00,2025-10-03 08:00,2025-10-06 17:00
ZX-16090,Complete Drywall & Inspect - Vestibule - 1F-SUW-FAB110515,Complete,2025-06-20 08:00,2025-07-07 17:00,2025-06-16 08:00,2025-06-27 16:00
ZX-16680,Complete Drywall & Inspect - Stair #02 SUW- 1F- FAB1-ST02,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-08-18 08:00
FAB1-ST02A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST02A,Complete,2025-05-01 08:00,2025-05-09 17:00,2025-05-01 08:00,2025-05-06 17:00
ZX-16820,Complete Drywall & Inspect - Stair #03 SUW- 1F- FAB1-ST03,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-10-13 08:00
FAB1-ST03A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST03A,Complete,2025-09-26 08:00,2025-09-29 17:00,2025-09-26 08:00,2025-09-29 17:00
ZX-16910,Complete Drywall & Inspect - Stair #20 SUE- 1F- FAB1-ST20,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-09-15 08:00
FAB1-ST20A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST20A HANDED OVER TO SECAI ON 09/02,Complete,2025-09-01 08:00,2025-09-02 17:00,2025-09-02 08:00,2025-09-02 17:00
ZX-17050,Complete Drywall & Inspect - Stair #21 SUE- 1F- FAB1-ST20,Complete,2025-05-13 08:00,2025-05-26 17:00,2025-05-13 08:00,2025-09-15 08:00
ZX-17140,Complete Drywall & Inspect - Stair #04 SUW- 1F- FAB1-ST04 - MKMARLOW,Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-08-28 17:00
FAB1-ST04A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST04A,Complete,2025-05-23 08:00,2025-06-02 17:00,2025-05-23 08:00,2025-05-27 17:00
ZX-17280,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - Stair #19 SUE- 1F- FAB1-ST19 BAKER/DESCOPE,Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-06-10 16:00
ZX-17580,Complete Drywall & Inspect - D-J/33-1F,Complete,2025-06-10 08:00,2025-06-23 17:00,2025-05-23 08:00,2025-06-04 16:00
ZX-17640,Complete Drywall & Inspect - Duct Shaft Vestibule - 1F-SUW-FAB110514,Complete,2025-06-10 08:00,2025-06-18 17:00,2025-06-10 08:00,2025-06-19 16:00
ZX-17670,Complete Drywall & Inspect - Duct Shaft Vestibule - 1F-SUW-FAB110310,Complete,2025-09-02 08:00,2025-09-10 17:00,2025-08-16 08:00,2025-08-18 17:00
ZX-17730,Complete Drywall & Inspect - Duct Shaft Vestibule - 1F-SUW-FAB110122,Complete,2025-08-15 08:00,2025-08-25 17:00,2025-08-07 08:00,2025-08-25 08:00
ZX-18120,Complete Drywall & Inspect - Stair 18 SUE- 1F- FAB1-ST18,Complete,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-03 17:00
ZX-9009,SECAI TURNOVER FOR ACELERATION - Drywall & Inspect - LAB AIRLOCK/SMOCK FAB112103 BAKER/DESCOPE,Complete,2025-05-19 13:00,2025-05-19 13:00,2025-05-06 12:00,2025-05-06 12:00
FAB114107B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114107B,Complete,2025-06-27 08:00,2025-06-27 17:00,2025-03-21 08:00,2025-03-21 16:00
FAB126507A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126507A,Complete,2025-02-13 08:00,2025-02-21 17:00,2025-02-26 08:00,2025-03-06 17:00
FAB122104A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB122104A,Complete,2025-05-01 08:00,2025-05-09 17:00,2025-03-04 08:00,2025-03-13 08:00
FAB110515A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110515A,Complete,2025-03-10 08:00,2025-03-18 17:00,2025-03-10 08:00,2025-03-18 17:00
FAB126510A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB126510A,Complete,2025-02-13 08:00,2025-02-21 17:00,2025-04-28 08:00,2025-05-06 17:00
FAB110310A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB110310A,Complete,2025-05-23 08:00,2025-06-02 17:00,2025-05-26 08:00,2025-06-03 17:00
FAB132101C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB132101C,Complete,2025-05-29 08:00,2025-06-06 17:00,2025-05-29 08:00,2025-06-06 17:00
FAB146109A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB146109A,Complete,2025-07-01 08:00,2025-07-09 17:00,2025-07-01 08:00,2025-07-09 17:00
MS.OOS.5440,SECAI - DRYWALL & DOORS - IMPACTS - START - ReMob Out of Seq Remaining completion list,Complete,2024-12-02 07:00,2024-12-02 07:00,2024-12-02 07:00,2024-12-02 07:00
ZX-19925,Complete Drywall & Inspect - Duct Shaft - 3F-FAB130104,Complete,2025-09-05 08:00,2025-09-08 17:00,2025-09-05 08:00,2025-09-08 17:00
FAB130104A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB130104A,Complete,2025-09-22 10:00,2025-10-01 10:00,2025-01-09 10:00,2025-01-20 10:00
ZX-19955,Complete Drywall & Inspect -TQR LAB - 3F-FAB132102,Complete,2025-09-05 08:00,2025-09-08 17:00,2025-09-05 08:00,2025-09-08 17:00
FAB132102C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB132102C,Complete,2025-05-29 08:00,2025-06-06 17:00,2025-01-10 08:00,2025-01-20 17:00
ZX-19985,Complete Drywall & Inspect -TQR LAB Airlock - 3F-FAB132103,Complete,2025-09-05 08:00,2025-09-08 17:00,2025-09-05 08:00,2025-09-08 17:00
FAB132101D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB132101D,Complete,2025-05-29 08:00,2025-06-06 17:00,2025-06-09 08:00,2025-06-17 17:00
FAB132103A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB132103A,Complete,2025-09-03 08:00,2025-09-04 17:00,2025-09-03 08:00,2025-09-04 17:00
ZX-20015,"SECAI TURNOVER FOR ACELERATION - Drywall, CJ & FC + Inspect - Stair #50 SUW- 1F- FAB1-ST50 BAKER/DESCOPE",Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-06-10 16:00
ZX-20055,"SECAI TURNOVER FOR ACELERATION - Drywall, CJ & FC + Inspect - Stair #50 SUW- 2F- FAB1-ST50 BAKER/DESCOPE",Complete,2025-07-17 08:00,2025-07-30 17:00,2025-06-06 08:00,2025-06-06 16:00
ZX-20085,"SECAI TURNOVER FOR ACELERATION - Drywall, CJ & FC + Inspect - Stair #50 SUW - 3F FAB1-ST50 BAKER/DESCOPE",Complete,2025-06-10 08:00,2025-06-23 17:00,2025-06-10 08:00,2025-06-10 16:00
ZX-20135,Complete Drywall & Inspect - Thermohygrostat Rm - 2F-FAB122104,Complete,2025-07-07 08:00,2025-07-18 17:00,2025-07-07 08:00,2025-07-17 17:00
ZX-20175,"ELEVATOR FRONT Complete Drywall, Fire Caulk and Inspect - Elevator #19 - 3F-FAB1-EL19",Complete,2025-09-05 08:00,2025-09-05 08:00,2025-09-05 08:00,2025-09-05 08:00
ZX-20235,SECAI TOOK OVER ACCELERATION - Remaining CEILING Drywall & Inspect - Pedestrian Walkway - 2F-FAB122105,Complete,2025-11-06 08:00,2025-11-12 17:00,2025-11-06 08:00,2025-11-06 17:00
ZX-20285,Complete Drywall & Inspect - Duct Shaft Vestibule - 1F-SUE-FAB116412,Complete,2025-09-23 08:00,2025-09-29 17:00,2025-09-23 08:00,2025-09-29 17:00
FAB116412B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB116412B,Complete,2025-03-10 08:00,2025-03-18 17:00,2025-03-10 08:00,2025-03-18 17:00
ZX-20325,"SECAI TURNOVER FOR ACELERATION - Drywall, CJ & FC + Inspect-SO - 2F-SUE-FAB122156",Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-27 08:00,2025-06-27 17:00
FAB1-ST01B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST01B,Complete,2025-05-08 08:00,2025-05-16 17:00,2025-05-08 08:00,2025-05-16 17:00
ZX-20355,Complete Drywall & Inspect - Pedestrian Walkway-1F-FAB112104 - MKMARLOW,Complete,2025-08-25 08:00,2025-09-05 17:00,2025-08-25 08:00,2025-09-22 08:00
ZX-20405,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Hall #19 - 3F-SUE-FAB136408,Complete,2025-10-16 08:00,2025-10-22 17:00,2025-10-22 08:00,2025-10-22 17:00
ZX-20455,SECAI TOOK OVER FOR ACCELERATION - Drywall & Inspect - Elevator #01 - 1F-FAB1-EL01,Complete,2025-09-19 08:00,2025-10-01 17:00,2025-09-19 08:00,2025-09-19 17:00
ZX-20515,Complete Drywall & Inspect - Stair #05 - 1F-FAB1-ST05,Complete,2025-05-28 08:00,2025-06-16 17:00,2025-05-22 08:00,2025-09-02 17:00
ZX-20635,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Stair 22-1F-1FAB-ST22,Complete,2025-06-24 08:00,2025-06-30 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-20665,Complete Drywall & Inspect - Duct Shaft Vestibule - 1F-SUE-FAB116408,Complete,2025-09-01 08:00,2025-09-05 17:00,2025-09-01 08:00,2025-09-05 17:00
ZX-20785,Complete Drywall & Inspect - Manufacturing Storage 1-1F-SUE-FAB116522,Complete,2025-08-01 08:00,2025-08-07 17:00,2025-08-01 08:00,2025-08-07 17:00
ZX-20815,SECAI TOOK OVER FOR ACCELERATION - Drywall & Inspect - Stair #01 - SUW - 2F - FAB1-ST01,Complete,2025-05-16 08:00,2025-05-29 17:00,2025-05-16 08:00,2025-06-19 17:00
ZX-20845,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Stair 22 - 2F-SUE-FAB1-ST22,Complete,2025-08-01 08:00,2025-08-14 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-20875,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Stair #01 - 3F-SUW-FAB1-ST01,Complete,2025-06-17 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-20905,Complete Drywall & Inspect - Sub Clean Rm - 3F-SUW-FAB130206,Complete,2025-09-10 08:00,2025-09-15 17:00,2025-09-10 08:00,2025-09-15 17:00
ZX-20935,Complete Drywall & Inspect - Clean Vestibule - 3F-SUW-FAB130318,Complete,2025-09-10 08:00,2025-09-15 17:00,2025-09-10 08:00,2025-09-15 17:00
ZX-20965,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Stair 22 - 3F-SUE-FAB1-ST22,Complete,2025-07-28 08:00,2025-07-30 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-20995,Complete Drywall & Inspect - Duct Shaft - L4 - SUW-FAB140102,Complete,2025-09-04 08:00,2025-09-08 17:00,2025-09-04 08:00,2025-09-08 17:00
ZX-21025,SECAI TOOK OVER FOR ACCELERATION - Complete Drywall & Inspect - Stair #01 - 4F-SUW-FAB1-ST01,Complete,2025-06-25 08:00,2025-06-27 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-21055,Complete Drywall & Inspect - Stair #05 - 4F-SUW-FAB1-ST05,Complete,2025-07-09 08:00,2025-07-29 17:00,2025-06-23 08:00,2025-06-30 16:00
ZX-21085,Complete Drywall & Inspect - Duct Shaft - 4F-SUE-FAB146109,Complete,2025-07-09 08:00,2025-07-29 17:00,2025-06-23 08:00,2025-06-30 16:00
ZX-21115,Complete Drywall & Inspect - Stair 22 - 4F-SUE-FAB1-ST22,Complete,2025-07-09 08:00,2025-07-29 17:00,2025-06-23 08:00,2025-06-30 16:00
ZX-21145,Complete Drywall & Inspect - Duct Shaft - 4F-SUE-FAB146504,Complete,2025-07-09 08:00,2025-07-29 17:00,2025-06-23 08:00,2025-06-30 16:00
ZX-21175,Complete Drywall & Inspect - Stair 18 - 4F-SUE-FAB1-ST18,Complete,2025-07-09 08:00,2025-07-29 17:00,2025-06-23 08:00,2025-06-30 16:00
FAB1-ST05A-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST05A,Complete,2025-08-07 08:00,2025-08-08 17:00,2025-08-07 08:00,2025-08-08 17:00
FAB1-ST18B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST18B,Complete,2025-08-01 08:00,2025-08-04 17:00,2025-08-01 08:00,2025-08-04 17:00
CN.BB51.ST.3572,INTERIOR FRAMING DRYWALL FIRECAULK VESTIBULE 5 3RD LAYER - GL 33 LVL 3 - 4 - STAIR 5 - K-L,Complete,2025-10-13 07:00,2025-10-20 17:00,2025-10-13 07:00,2025-11-06 17:00
CN.BB51.ST.3582,TAPE & FLOAT & SANDING INTERIOR DRYWALL & SANDING - GL 33 - STAIR 5 - K-L(),Complete,2025-09-08 07:00,2025-09-12 17:00,2025-09-08 07:00,2025-09-22 07:00
FAB114107D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB114107D,Complete,2025-10-10 08:00,2025-10-13 17:00,2025-10-10 08:00,2025-10-13 17:00
ZX-21495,"SECAI TURNOVER FOR ACELERATION - Drywall, CJ & FC + Inspect-Corridor - 2F-SUE-FAB122153",Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-21505,"SECAI TURNOVER FOR ACELERATION - Drywall, CJ & FC + Inspect-EBS - 2F-SUE-FAB122155",Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-21515,"SECAI TURNOVER FOR ACELERATION - Drywall, CJ & FC + Inspect-Slurry - 2F-SUE-FAB122157",Complete,2025-06-27 08:00,2025-07-10 17:00,2025-06-27 08:00,2025-06-27 17:00
ZX-21585,Complete Drywall & Inspect - Stair #05 - 2F-FAB1-ST05,Complete,2025-05-28 08:00,2025-06-16 17:00,2025-05-22 08:00,2025-09-02 17:00
FAB1-ST05B-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST05B,Complete,2025-09-11 08:00,2025-09-12 17:00,2025-09-11 08:00,2025-09-12 17:00
ZX-21615,Complete Drywall & Inspect - Stair #05 - 3F-FAB1-ST05,Complete,2025-05-28 08:00,2025-06-16 17:00,2025-05-22 08:00,2025-09-02 17:00
FAB1-ST05C-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST05C,Complete,2025-09-09 08:00,2025-09-10 17:00,2025-09-09 08:00,2025-09-10 17:00
FAB1-ST05D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST05D,Complete,2025-09-15 08:00,2025-09-16 17:00,2025-09-15 08:00,2025-09-16 17:00
CN.SWA1.10080,"IMPACT - SECAI DIRECTION HOLD CUT SLAB, EDGE ARMOUR & LVL 1 FRAMING AND DRYWALL - ELEVATOR 5 - SECAI TO TAKE OVER",Active,2025-07-25 07:00,2025-10-20 17:00,2025-07-25 07:00,
CN.BB51.ST.3662,TAPE & FLOAT SANDING INTERIOR DRYWALL & SANDING - VESTIBULE 18 - GL 33 - STAIR 18 - C-D (),Active,2025-10-06 07:00,2025-10-10 17:00,2025-10-06 07:00,
FAB1-ST04D-01,IMPACT - INSTALL/REWORK DRYWALL FRAMING AROUND DOORS - FAB1-ST04D,Complete,2025-09-26 08:00,2025-09-29 17:00,2025-09-26 08:00,2025-09-29 17:00
ZX-21645,IMPACT - SECAI MEP SCAFFOLD IMPACTING DRYWALL COMPLETION - Vestibule 5 - 2F-FAB120504 - MKM,Complete,2025-09-29 08:00,2025-10-03 17:00,2025-09-29 08:00,2025-10-30 17:00
CN.ST.3700,CHERRY - PRIME & FINISH PAINT INTERIOR DRYWALL - Vestibules 5 - Level 3- 4 - GL 33 - STAIR 5 - K-L(),Not Started,2025-11-24 07:00,2025-12-02 17:00,,
ZX-21665,IMPACT - SECAI MEP SCAFFOLD & TEMP POWER - Drywall & Inspect - Duct Shaft - 2F-SUW-FAB120101,Active,2025-09-25 08:00,2025-10-15 17:00,2025-09-25 08:00,
